AGE,BEDRMS,BUILT,NUNITS,ROOMS,WEIGHT,UTILITY
65,2,2002,1,5,1916.067067,247.6666667
41,3,2003,1,6,2709.978367,270
50,5,1995,1,8,1731.425477,136.3333333
48,3,1919,1,5,2456.785041,298.9166667
37,4,1919,1,7,2273.591803,405
72,2,1950,1,6,2684.949536,138
36,3,1975,1,7,2273.591803,334
79,3,1970,1,6,2210.630301,238.4166667
66,3,1975,1,6,2204.812845,242.25
57,3,1960,1,6,2321.559158,264.5
71,2,1975,1,6,2015.535474,112
93,1,1919,1,4,1281.294075,192
24,2,1980,12,4,876.3435119,13
83,2,1960,1,5,3144.799384,132.9166667
40,2,1975,1,4,2772.311023,156.4166667
62,2,2000,1,4,1960.355718,101
44,3,1950,1,6,2154.467244,47.16666667
69,3,1950,1,6,2494.398158,230
75,2,1975,1,4,2027.27769,119.1666667
45,3,1960,1,6,2891.167248,185.5833333
66,2,1950,1,5,3680.831598,319
34,3,1975,1,6,3111.005431,98.41666667
37,2,1975,4,4,3178.71502,108
57,2,1975,4,4,2031.912095,137
28,3,1940,1,7,2724.709598,397.6666667
34,3,1950,1,7,2724.709598,366
80,3,1960,1,6,2451.86132,271.3333333
69,5,1919,1,8,2497.344469,186
63,4,1919,1,8,2267.537004,133
53,2,1919,1,5,2267.875481,185
32,3,1919,1,6,4952.461159,137
56,3,1970,1,8,2226.589487,137.9166667
-9,3,1920,1,6,1052.703048,80
84,1,1985,150,3,99.82896582,37
25,1,1990,1,3,708.4295619,47
77,5,1940,1,7,754.6288454,364.6666667
45,3,1970,1,7,754.1889353,410.3333333
72,1,1985,150,3,713.1226759,46
38,5,1990,1,8,797.027343,195
55,1,1980,1,3,683.3820244,0
49,3,1950,1,6,2828.189295,164.8333333
56,3,1970,2,5,569.8170109,187
-9,4,1940,1,6,1674.103164,95
37,4,1919,45,6,1065.648033,0
68,2,1970,140,5,651.1021575,0
31,1,1970,50,3,1074.66373,11
27,1,1995,24,4,1160.414585,49
50,3,1930,1,7,1151.226562,713.6666667
87,2,1950,180,4,1225.334613,0
43,3,1920,180,5,1198.456808,0
70,2,1960,1,4,2439.828311,153.6666667
44,3,1990,1,5,3805.695158,179.5
51,2,1930,1,4,1347.392043,154
70,3,1975,1,5,2399.869578,141.8333333
51,2,1960,1,3,2110.200596,123.6666667
40,1,1960,25,3,1468.060348,41
59,1,1950,36,3,1311.100381,98
72,3,1995,1,5,1661.073682,215
40,3,1995,1,5,4439.36744,212.8333333
36,4,2000,1,7,2724.194797,206
43,3,2002,1,5,1977.349031,228
61,3,1970,1,7,3192.85024,241.1666667
57,4,1990,1,8,2843.004536,327.5
40,2,1985,1,4,1469.213583,73
80,3,1980,1,6,2167.565922,144.9166667
68,2,1975,1,4,2804.38765,152.8333333
45,1,1975,1,2,2330.072668,0
-9,1,1960,1,3,1777.328729,0
61,3,1970,1,6,1952.797937,144.5
47,3,1950,1,6,2647.754046,335
45,2,1960,1,5,2284.759128,0
86,2,1960,1,4,1979.281435,80
53,4,1970,1,7,2816.70927,201
51,3,1975,1,7,2388.427088,360
62,4,1975,1,10,2429.187717,371.6666667
54,3,1930,1,6,3426.192306,243.3333333
57,2,1930,1,4,2269.80954,276.25
74,4,1920,1,7,2681.153605,244.4166667
-9,3,1950,1,5,1728.515706,166.6666667
51,2,1960,20,4,2311.03973,51
44,3,1960,1,7,2273.591803,304.3333333
60,2,1919,1,6,2564.19363,284.5
40,2,1975,1,4,2934.639005,258.3333333
55,2,1950,2,4,2016.05759,207.3333333
61,4,1970,1,7,2042.581731,150
48,5,1930,1,9,2872.851142,137.3333333
54,2,1950,40,5,3515.425993,72
88,4,1919,1,7,2027.27769,189.25
37,3,1919,1,8,2802.102265,404.1666667
58,3,1985,1,6,1977.298342,118
37,3,1940,1,6,2541.558123,184
32,3,1940,1,7,3203.044232,168.8333333
34,3,1930,1,5,2968.195331,227
77,2,1970,1,6,1740.982563,178
86,3,1960,1,6,2621.515046,162
47,4,1930,1,10,1787.929149,129
70,3,1970,1,5,2614.270635,300.3333333
58,4,1920,1,8,2460.731954,477.6666667
69,4,1919,1,8,2390.956858,287.8333333
34,3,2003,1,5,3190.878115,303.8333333
-9,3,1919,1,8,2140.275884,0
57,2,1930,1,5,2491.860731,168
37,2,1930,1,4,1999.4895,239.5
60,6,1975,1,13,2800.534857,278
86,2,1990,1,5,3121.966056,146.3333333
84,1,1995,90,3,589.9655492,0
42,3,1995,1,6,3188.093038,138
50,4,1950,1,6,2229.687238,249.8333333
65,3,1940,1,6,2582.19156,167.8333333
38,4,1960,1,6,1938.433066,202
62,4,1975,1,8,2399.641194,185.0833333
32,3,1950,1,5,3247.332832,349.75
77,3,1930,1,7,2683.242057,247.5
44,3,1980,1,5,2684.699735,265.0833333
-9,2,1919,2,5,937.8295497,28
25,4,1975,1,7,2593.611869,130.5
88,2,1950,1,6,2994.424805,386
57,3,1919,1,5,3147.922995,162.75
73,3,1919,1,5,3000.050213,182
72,2,1975,1,6,2509.606527,193
56,3,1920,1,6,1002.277352,132
37,1,1940,8,3,997.2735707,98
25,0,1960,70,2,1635.656391,0
70,4,1950,1,7,1017.121675,208.3333333
52,3,1920,1,6,1345.29278,506.6666667
52,3,1960,1,6,1334.092977,439.3333333
39,1,1930,1,3,1152.348808,71
93,3,1960,1,7,1730.957904,289
60,3,1985,1,6,3763.532715,249
27,1,1920,50,3,1489.562188,72
71,3,1985,1,6,3173.117587,180
41,1,1950,1,3,801.3862122,52
21,2,1930,1,5,2952.740861,212.3333333
48,3,1940,1,6,2660.470402,281.5
38,3,1940,1,7,1912.16953,259.3333333
56,2,1920,1,5,2110.394808,372.5
64,2,1960,1,5,2492.289659,211.6666667
-9,3,1950,1,7,1723.665583,158.3333333
-9,3,1970,1,6,1569.037709,0
59,2,1975,1,5,1879.414624,99.33333333
37,4,1940,1,7,3718.603794,313
60,4,1970,1,8,997.9128667,487.3333333
62,3,1950,1,8,906.9058706,403.3333333
36,5,1950,1,10,953.6626288,180
33,3,1970,1,6,2599.5722,365.1666667
56,3,1960,1,6,2089.75926,296.5
27,3,1980,1,6,2686.766405,278.5
73,1,1980,1,3,2060.75779,231
45,2,1970,1,4,1862.29991,282.1666667
86,1,1990,36,4,783.8218274,0
47,3,1980,1,8,3028.264047,433.8333333
62,3,1960,1,5,2650.051865,121.25
54,2,1970,8,4,2383.346386,59
53,2,1940,1,5,2640.451255,339.6666667
86,2,1930,1,4,2307.910983,144
53,3,1919,1,6,2147.048599,168
54,2,1950,1,6,2350.367047,148
-9,3,1970,1,5,1489.0637,115.3333333
43,2,1985,1,4,1724.181436,303.6666667
77,3,1980,1,5,2974.791457,108.9166667
-9,3,1990,1,6,59.63368869,161
25,3,1975,1,5,79.19212995,140.25
73,2,1990,1,5,81.98084436,174
80,1,1920,85,3,1180.181153,0
93,2,1950,1,5,2483.374588,150.3333333
55,4,1919,1,8,2267.537004,527
84,2,1919,1,4,2117.725297,86
61,3,1960,1,6,2472.138131,202
40,3,1950,1,5,2117.391442,239
35,3,1975,1,6,2465.300389,124
33,3,1960,1,7,3567.059568,148.6666667
43,2,1975,1,4,2712.673647,92
64,3,1970,1,7,2436.32816,338.5
78,3,1970,1,5,2683.242057,322.8333333
73,3,1975,1,6,2479.2197,229.5
55,1,1950,1,5,2676.081682,119
77,1,2001,133,3,1038.477881,0
67,3,2004,1,5,2563.864166,255.8333333
93,3,1919,1,6,2773.030582,139.3333333
57,2,1975,1,4,2544.302472,250
64,1,1995,80,4,111.3469195,73
76,1,1919,320,3,105.0929255,0
39,2,1950,1,4,2339.962867,324.8333333
66,3,1970,1,6,3485.607038,112.3333333
93,1,1990,200,3,1024.77147,0
88,3,1970,1,5,2681.54657,216.75
77,3,1975,1,6,2874.037233,186
41,3,1960,1,6,1482.258752,231
60,4,1919,1,6,1422.33223,311.6666667
87,3,1975,1,6,2663.484579,106
74,3,1985,1,7,2586.1188,186
75,3,1975,1,6,2527.82872,162
56,3,1975,1,6,2323.103209,137.3333333
52,3,1995,1,5,4704.849469,126
50,1,1950,12,3,511.8419417,114
93,3,1940,1,6,646.8422923,451
32,3,1970,1,5,872.9734143,167.6666667
69,3,1960,1,7,584.6502856,217.6666667
54,3,1950,1,8,721.6901273,435
60,3,1995,1,6,443.3852447,296.3333333
23,3,1975,1,6,4484.017969,92.25
50,3,1995,1,6,1857.266117,122.75
73,3,1975,1,5,2203.99149,111
57,3,1975,1,6,2089.990764,221
48,4,1990,1,7,4544.386177,128.0833333
61,2,1919,1,7,2207.184487,166.5
76,3,1980,1,6,2444.046936,147
66,3,1975,1,6,2559.632469,177
34,3,1995,1,6,4147.699339,395.25
89,3,1985,1,5,2672.388526,142
61,3,1919,1,7,596.425971,229
-9,2,1919,1,4,2987.028034,46.66666667
55,3,1950,1,5,3205.505463,65
48,3,1975,1,5,2749.681762,43.33333333
93,1,1985,267,3,1368.867644,0
46,3,1970,1,5,2424.640704,165.3333333
32,3,1919,1,6,2559.086984,134
65,3,1975,1,7,2684.949536,169.8333333
52,3,1970,1,6,2670.329625,227
68,3,1930,1,7,2663.484579,249
65,3,1980,1,6,3966.102266,135
70,4,1975,1,7,2527.82872,159
36,2,1985,1,4,712.705324,185.3333333
-9,1,1985,1,4,1254.120192,202.0833333
64,2,1919,1,4,1883.324836,210
57,3,1975,1,5,2254.852641,154
27,2,1975,1,4,3521.196,51
36,2,1930,1,4,3502.465423,74
35,6,1919,1,10,2358.126275,284
54,1,1960,149,2,89.41516368,0
66,3,2000,1,6,2208.465354,148
64,3,1980,1,6,506.3797565,138
57,3,1995,1,9,347.0414385,323.6666667
50,2,1960,8,5,415.1574878,147
77,3,1970,1,7,425.2296947,253
74,0,1970,240,2,474.0727579,0
43,4,1960,1,8,467.5101928,259
-9,3,1930,1,5,593.2492842,40
-9,2,1970,24,5,530.0192872,147
57,2,1919,1,5,2209.449218,262
44,4,1920,1,7,586.074721,269
71,2,1919,1,7,600.363576,171.3333333
44,2,1919,1,7,2273.591803,421.25
39,2,1920,1,4,1927.422438,168
27,3,1960,1,5,3657.744604,246.25
51,2,1950,1,4,3678.520799,227
64,2,1919,1,6,2789.51509,123.6666667
68,3,1995,1,7,4167.810571,214.3333333
50,2,1995,4,4,3630.083065,143
-9,2,1950,1,5,1546.601936,501.6666667
62,3,1970,1,7,2480.467908,135.25
33,3,1970,1,5,3666.79347,127.3333333
56,3,1960,1,7,2267.537004,37
74,2,2004,1,5,1786.780651,97
57,2,1970,1,5,2380.993176,129.0833333
77,5,1960,1,9,2328.633649,222
83,3,1950,1,5,2620.121179,157
81,3,1975,1,6,2599.322915,174.5
56,2,1960,1,5,2856.391865,290
53,3,1950,1,6,2267.875481,172
50,4,1919,1,8,2280.633102,401
55,2,1920,1,5,2501.288361,705.1666667
93,1,1995,200,4,631.6447488,0
56,3,1985,1,5,2547.838855,155.1666667
87,1,1985,100,3,781.8483009,0
93,2,1970,1,4,2475.664445,70.83333333
67,3,1980,1,8,2969.168567,557.4166667
42,4,1940,1,8,2679.912375,304
67,3,1975,1,6,2566.815869,196.4166667
59,3,1950,1,5,2728.548481,132
34,3,1970,1,7,3801.234958,204.5
67,3,1950,1,6,2758.894191,193.25
59,3,1960,1,7,2145.802697,171.3333333
-9,1,1970,1,3,1777.328729,0
37,3,1930,1,6,3169.477575,321
-9,2,1975,42,4,1518.346537,61
35,3,1975,1,5,3169.477575,79.66666667
50,3,1919,1,7,2524.253284,381.3333333
33,3,1940,1,8,2805.456021,39
72,3,1940,1,6,2625.908404,186
20,2,1980,1,4,602.5633223,60
-9,3,1975,1,5,278.1848867,223
28,2,1970,40,5,2838.171086,130
88,2,1960,1,4,2289.912771,169
46,3,1995,1,5,3019.238922,264
66,3,1950,1,6,2692.204779,236.6666667
29,2,1975,1,5,3580.446202,136
28,3,1940,1,5,2196.310675,220.8333333
59,3,1960,1,6,3016.389555,364.5
73,3,1960,1,7,3016.938541,281.6666667
60,4,1940,1,8,3052.07105,437.3333333
32,3,1970,1,5,2509.886366,156
58,3,1919,1,8,2267.537004,165
73,3,1975,1,9,2300.56872,126
68,3,1920,1,8,2434.780247,152
71,3,1970,1,6,3004.488404,201.25
41,3,2000,1,5,3805.755002,205
69,2,1960,1,5,2439.828311,223.1666667
54,3,1950,1,7,2538.467904,278.6666667
79,4,1970,1,9,2527.82872,170.75
34,3,1975,1,6,2232.629634,439.25
28,1,1975,4,3,3097.899743,101.3333333
64,3,1985,1,5,2272.0959,200.6666667
47,3,1919,1,8,2815.106775,166.6666667
-9,3,1970,1,6,937.8295497,23.33333333
76,3,1950,1,8,2520.236606,190
62,2,1919,1,6,673.8303994,374.75
33,3,1940,1,5,996.6639728,143
50,3,1995,1,5,4318.817271,263
33,3,2000,1,5,1828.862909,233
-9,1,1919,2,3,859.0207063,100.3333333
40,3,1970,1,7,2434.097446,178
72,3,1919,1,7,2324.620597,736
-9,2,1920,5,4,309.2215875,52
54,5,1940,1,9,2750.075829,710.5833333
37,3,1960,1,5,2924.332792,245
53,3,2005,1,5,4936.085358,0
28,3,1920,1,6,2501.246599,242
-9,3,1975,1,5,1373.733324,55
28,3,2006,1,6,2087.53485,92
77,2,1960,1,5,2695.102825,133.4166667
76,2,1950,1,6,2554.256158,407.25
79,2,1950,1,4,2978.922165,230
54,3,1980,1,6,4087.906536,145
57,3,1950,1,6,1756.809328,184
29,2,1960,1,5,2348.435997,199.5
39,3,1950,1,5,3545.472738,162.6666667
93,3,1960,1,5,1634.618414,104
76,2,1980,1,4,2227.884005,90.66666667
28,3,1975,1,5,2472.132895,182
76,3,1960,1,5,1819.61475,109
72,4,1940,1,7,1721.864434,150
93,4,1920,1,8,2571.251054,111.0833333
48,2,1940,1,5,1725.001104,108
59,1,1930,1,3,2250.398237,151
93,3,1960,1,7,2390.956858,299.4166667
54,4,1919,1,7,2538.467904,170
55,3,1970,1,6,2528.544754,342.6666667
64,1,1960,1,5,2832.550611,27
65,2,1970,1,5,2433.495212,145.9166667
62,3,1970,1,6,2418.624873,219
52,3,1920,1,5,3271.036619,249
63,2,1975,1,5,2787.934793,198
-9,2,1950,1,4,1473.834315,213
28,2,1919,5,4,2658.547396,90
60,2,1919,1,4,1915.272756,131.8333333
70,2,1950,1,5,2696.093819,300.0833333
89,1,1920,3,4,2166.317806,104.5833333
50,3,1940,1,6,3170.876232,193
49,4,1920,1,9,2968.359625,331
-9,2,1919,1,5,2278.941352,114.5
56,3,1970,1,6,2711.931323,181
69,2,1975,1,6,2557.979404,297.3333333
59,1,1920,52,3,1025.590818,0
-9,2,1980,1,5,1384.86216,75
86,2,1950,1,5,2657.156042,110
-9,4,1975,1,7,1792.294389,53.33333333
-9,2,1970,1,4,2259.293758,0
74,3,1960,1,6,2450.448997,118
70,2,1975,1,5,2739.010165,117
52,5,1930,1,8,2788.502545,138
-9,2,1970,1,5,1474.12561,198.0833333
71,2,1970,1,4,2433.495212,256
69,3,1960,1,5,2195.279067,166
44,5,1920,1,7,630.6324418,126
25,2,1960,2,5,606.6820957,138
51,2,1990,3,4,519.517027,57
63,2,1930,1,4,476.9935412,90
60,2,1960,111,4,498.3868954,45
69,2,1940,1,6,602.2586506,540.6666667
26,1,1919,1,3,889.7755124,42
55,1,1960,88,4,476.8238289,0
48,5,1919,1,10,750.6123154,340
81,3,1950,1,6,619.4449334,319.3333333
25,1,1960,1,3,746.6494793,88
-9,2,1960,10,4,496.148002,108.3333333
33,1,1960,30,3,701.2239836,63
59,3,1960,2,6,876.8026072,214
46,3,1970,1,8,2741.128497,334
83,4,1960,1,10,2324.620597,196
76,2,1940,1,5,2588.754862,189.1666667
51,4,1919,1,7,2741.128497,319
59,4,1985,1,9,2500.358856,594.75
27,3,1960,1,6,3183.823663,0
-9,1,1920,2,3,1528.717466,59
32,1,1920,1,3,3348.941535,310.8333333
75,4,1919,1,8,3135.094666,245
34,3,1919,1,6,2857.335077,336.8333333
67,3,1970,1,5,2649.833726,74
59,3,1930,1,7,2295.022113,188
47,4,1985,1,8,2326.00735,214
71,3,1919,1,7,2322.612642,293.6666667
52,3,1950,1,5,2121.059829,171.5
69,4,1919,1,6,2571.251054,139.8333333
38,5,1919,1,9,2726.549011,163.9166667
93,1,1995,60,3,1031.360431,0
44,4,1920,1,7,2106.499187,291
81,3,1960,1,6,2350.101887,160.8333333
69,3,1960,1,7,2247.301547,149.3333333
31,3,1985,1,5,2189.968115,195
57,2,1960,1,5,2512.631153,440.75
50,2,1920,2,4,554.6029138,189.6666667
26,2,1919,3,4,705.5726004,76
52,3,1920,3,6,722.7334315,149
-9,2,1919,2,5,784.3090324,282
19,2,1919,595,4,910.8300898,79
30,3,1960,1,6,4680.99912,148
84,3,1950,1,7,2785.104174,219.25
-9,3,1930,1,6,1880.795496,31.66666667
55,4,1930,1,6,2470.686989,257
31,3,1940,1,6,3064.366777,196.6666667
61,4,1975,1,8,2251.118031,240.0833333
52,1,2003,1,3,2506.416275,197
42,3,2007,1,6,2141.058823,166.0833333
61,2,1975,1,5,2145.910787,142.1666667
50,3,1985,1,6,2032.835565,161.3333333
53,3,1990,1,5,3843.989049,134.5
59,2,1975,1,4,1665.419613,141.0833333
58,3,1919,1,7,3301.109843,302
28,3,1920,1,6,2697.239145,178.3333333
70,2,2005,1,5,3379.491154,107.4166667
74,1,1960,1,5,3051.792215,99
56,3,1985,1,5,2195.394089,215
-9,2,1960,1,4,1178.454902,360
64,3,1995,1,8,15939.48358,209
93,3,2001,1,5,9626.352221,168.8333333
80,3,2000,1,7,9013.562179,254
-9,3,2005,1,5,7315.815333,50
-9,3,1980,1,5,8387.367973,0
50,2,1990,1,4,3480.568715,129
53,3,2000,1,6,2548.60071,83
20,2,2000,1,4,1044.538218,96
80,3,1950,1,5,2415.791331,102
60,3,1960,1,6,2654.947612,171
34,3,2003,1,5,4415.934855,109
57,1,1975,1,4,3072.022405,94
48,4,1995,1,7,2058.192381,169
34,3,1985,1,5,2356.924632,0
82,3,1960,1,7,2390.956858,370
65,3,1985,1,7,2648.420564,154
-9,2,1980,1,4,2143.03057,213
-9,1,1950,1,4,1498.722991,391.0833333
48,3,1975,1,6,1721.078914,176
68,3,1930,1,6,2124.826691,151.3333333
63,3,1970,1,6,2616.030295,167.75
45,3,2003,1,7,3408.203462,253.3333333
65,3,1930,1,9,2115.869495,223.6666667
57,3,1940,1,7,2431.269075,312
39,2,1960,1,6,2601.220757,154.3333333
60,3,1970,1,6,2671.732895,116
75,3,1920,1,6,1781.482005,84.33333333
55,3,1975,1,6,2375.793971,103.1666667
71,3,1980,1,6,1812.900867,101.3333333
86,3,1975,1,5,2426.414921,123.3333333
74,1,1940,1,3,2460.799946,139.3333333
60,3,1975,1,7,2140.957665,145
34,3,1940,2,6,2005.464837,154
52,3,1985,1,7,1888.26593,136
32,4,2005,1,7,2761.297961,273
62,2,1950,1,5,2501.288361,369.25
56,3,1919,1,6,2564.19363,230.5
29,3,1960,1,6,2588.719833,348.6666667
72,4,1975,1,8,2497.344469,290
65,2,1985,1,4,1501.548357,191
27,3,1950,1,8,3682.758446,277.8333333
93,3,1960,1,6,2710.417209,199.3333333
23,2,1995,2,5,4440.928874,136
29,2,1985,2,4,5775.668746,122
40,2,1975,4,4,7273.341735,154
31,3,1985,1,7,5797.004144,223
23,2,1990,2,5,5202.887333,67
80,2,1920,1,5,3120.478159,263.6666667
93,2,2002,3,5,1135.088994,150.8333333
36,2,1985,1,4,1960.516702,99
37,3,1975,1,6,2695.626461,200
46,3,1980,1,5,2179.2516,217
57,2,1950,1,5,2678.335726,215
58,4,1940,1,7,2294.667423,148.3333333
42,2,1960,2,4,348.0140162,88
77,4,1975,1,7,2519.284161,225
39,2,1950,1,5,2671.028991,184.3333333
35,4,1975,1,7,2750.518379,217
-9,2,1919,1,4,1723.665583,164
59,3,1985,1,5,2222.368078,129
55,2,1970,1,4,2835.134582,65
37,2,1975,1,5,3200.183216,179.8333333
80,4,1975,1,7,2663.484579,214.5
60,3,1970,1,6,2138.791046,190.3333333
-9,2,1970,1,4,1406.535708,139.3333333
66,2,1919,1,5,2399.869578,129.8333333
63,4,1919,1,7,2565.449741,202.25
49,3,1960,1,7,2445.038892,243.8333333
60,4,1930,1,8,2295.022113,186
63,4,2005,1,10,1978.505266,230
86,2,1920,1,4,2375.775493,102.1666667
48,1,1930,1,3,3217.535511,95.16666667
61,3,1975,1,5,3119.094219,212
46,3,1950,1,8,2514.212994,177
55,3,1980,1,5,2310.906305,128
59,4,1920,1,8,3201.384232,115
62,2,1920,1,4,3904.112445,84
54,3,1960,1,6,2381.5968,305.3333333
78,2,1960,1,7,2357.328088,182
31,3,1970,1,6,3060.64733,81
66,3,1985,1,6,2729.539494,167
42,2,2000,1,4,1394.294943,205
75,3,1950,1,6,2129.614913,237.4166667
23,3,1940,1,5,2592.823113,99
46,3,1970,1,6,2097.4751,150
52,3,1975,1,5,2478.069731,144
76,3,1960,1,7,2497.344469,184
21,5,1980,1,7,7395.600608,197.4166667
58,6,1995,1,13,2190.918878,327
37,3,2003,1,5,2096.73321,145.5
37,4,1995,1,7,2042.549989,247.6666667
40,3,1985,1,5,2329.783837,219.4166667
46,3,1919,1,7,2538.467904,313.5
24,2,1985,3,4,2756.256066,104.3333333
58,1,1950,1,4,11376.33879,187.75
53,3,1995,1,5,7454.145055,193.8333333
74,1,1990,1,4,12175.51785,176
32,2,1950,1,5,2373.265341,293
58,2,1950,1,4,2473.947256,281
55,2,1960,2,4,2228.763657,107
49,3,1960,2,6,231.2661249,0
24,2,1975,1,4,2763.230458,79.75
28,2,1950,1,6,3388.414768,329
71,4,1919,1,8,2282.594281,215
75,3,1940,1,5,2426.414921,169.6666667
49,2,1960,1,4,2467.044844,137.75
29,4,1940,1,8,3392.417066,190.8333333
36,3,1995,1,7,1484.632333,459
37,3,1995,1,5,3205.597834,297.3333333
54,3,1919,1,7,2636.644039,271
31,3,1960,1,5,3324.294005,88.5
61,4,1980,1,9,2839.644514,176.3333333
69,3,1930,1,6,2692.204779,160
31,3,1919,1,5,2395.406808,169.6666667
64,3,1970,1,5,2965.097841,152
40,4,1970,1,7,2470.512972,247
-9,2,1919,1,4,1528.717466,150
68,3,1920,1,5,2415.791331,113
60,3,1930,1,10,2829.874866,505.5
82,2,1960,1,5,2945.126001,58
77,3,1985,1,7,1914.730481,345.1666667
67,1,1960,280,3,143.9538706,0
79,1,1985,50,3,128.7033009,0
26,4,1970,1,7,2623.04577,264
-9,3,1985,1,5,1341.94986,62.16666667
45,3,1940,1,5,2140.672877,219.8333333
22,3,1970,1,5,3129.790454,82.66666667
27,3,1960,1,5,3413.885753,120
46,3,1970,1,6,3238.525762,351
48,2,1920,1,4,3244.357672,249.1666667
28,3,1950,1,6,3436.388714,119.3333333
52,3,1950,1,7,3276.834952,268.25
56,2,1975,1,4,2787.934793,382
44,3,1960,1,6,3502.465423,199.3333333
58,4,1985,1,7,2258.08072,254
26,3,1985,1,5,3071.339984,170
57,4,1985,1,6,2026.288249,158
44,3,1985,1,5,2156.433783,618.6666667
57,2,1995,1,5,52.28027837,32
67,2,1950,1,6,2493.166209,252.3333333
53,3,1960,1,6,2579.947719,395
70,3,1960,1,7,2310.508077,234
54,3,1975,1,7,1184.982304,164
57,3,1990,1,5,3058.723778,232.5
53,3,1995,1,5,2824.392319,277
27,3,1975,1,6,3131.372524,169.6666667
72,3,2005,1,7,1937.366058,292.3333333
59,4,2007,1,8,1978.505266,161
63,3,1930,1,6,2542.516395,133
72,3,1920,1,6,2368.804773,250.1666667
54,4,2000,1,7,2262.831814,120.25
58,3,1995,1,7,1943.105395,134
77,3,1975,1,6,3513.84717,157.75
67,3,1960,1,5,2494.396034,98
-9,2,1990,1,4,1611.056979,0
39,3,1995,1,6,1870.745822,104.1666667
-9,3,1970,1,7,2140.275884,32
80,3,1975,1,6,2438.677324,363.6666667
47,4,2005,1,10,2819.022991,293
56,3,2005,1,6,2737.685157,297.8333333
60,2,1950,1,6,2492.289659,188.1666667
28,2,1940,1,5,2864.490868,93
36,3,1950,1,6,2242.45824,510.3333333
52,5,1985,1,10,1877.889417,509.3333333
60,3,1940,1,7,3028.863359,394.3333333
79,3,1920,1,6,2450.448997,134
64,1,1975,1,5,2911.183311,496.25
57,3,1975,1,5,1741.271285,100.8333333
77,2,1975,1,4,3073.801158,82
38,3,2001,1,5,2927.447408,300
71,2,1940,1,4,2213.705999,49
61,3,1919,1,7,2414.381917,204
40,3,1960,1,7,2402.05637,151
70,2,1940,1,4,2400.120586,362.4166667
74,2,1960,1,8,2707.832433,454.6666667
54,4,1919,1,6,3020.951639,208
35,4,1930,1,8,1938.433066,277.6666667
67,3,1970,1,5,2409.68925,172.6666667
54,5,1990,1,10,3420.414039,429
58,2,1975,1,5,2770.696055,203
70,4,1975,1,8,3079.199528,256.3333333
75,2,1985,1,4,5040.867665,416.3333333
86,2,1950,1,5,2271.395797,136.3333333
-9,6,1995,1,10,986.7213982,79.16666667
62,4,1960,1,7,2564.19363,295
76,3,1995,1,6,1987.046966,269
88,3,1919,1,5,2362.997336,103
30,3,1975,1,6,3660.596942,144.1666667
-9,3,1975,1,5,2005.797234,31
-9,3,1985,1,5,1736.21903,201.6666667
-9,3,1975,199,5,1715.073284,74
50,4,1919,1,7,2666.554363,260.5
37,3,1960,1,7,2273.591803,154
59,2,1970,4,5,1764.418066,84
27,2,1970,15,4,2658.547396,92
60,5,1975,1,12,2560.568421,233
53,1,1920,1,4,2362.170406,146
47,4,1950,1,8,2958.102272,0
44,3,1960,1,5,620.9297348,322
79,2,1919,1,5,713.2860257,511.3333333
71,2,1970,16,4,820.1092519,127
83,2,1995,1,5,411.0457672,151
36,2,2004,1,4,510.0533877,198.6666667
32,4,1995,1,8,543.5280609,238.75
85,4,1919,1,7,775.4230381,289.6666667
54,4,1940,1,8,826.4446479,143.75
27,2,1960,3,3,629.7406654,50
33,2,1960,2,5,989.5327546,0
33,1,1960,2,3,665.7134873,0
80,1,1980,100,3,544.3125611,0
65,2,1960,1,5,530.2799786,194.3333333
38,1,1950,8,3,924.9837837,62
57,3,1960,1,11,654.3036998,349.3333333
31,2,1920,3,5,1138.902765,133
60,1,1919,5,3,684.8024701,71
68,3,1970,1,5,2472.630164,210
70,3,1970,1,5,2426.414921,181
62,4,1970,1,7,2501.616532,100
47,3,1960,1,5,2517.91546,143
68,2,2000,1,4,2278.887026,206.3333333
-9,3,1919,1,6,1492.37361,102.0833333
67,3,1940,1,7,2203.787044,0
56,2,1970,1,4,2082.130151,266.1666667
72,2,1940,1,5,2016.037711,240
41,1,1950,12,3,1722.014622,43
59,3,1950,1,6,2173.868953,133
63,3,1995,1,7,1779.253971,226
65,3,1995,1,5,1722.451989,237.8333333
72,3,1930,1,7,2820.851236,132.8333333
62,3,1950,1,7,1868.852987,147
30,2,1970,1,4,3184.634811,157.3333333
35,3,1960,1,5,2430.432674,250.8333333
62,1,1940,1,3,2979.032443,49
54,4,1940,1,6,2370.936805,205
77,1,1919,1,4,2147.012871,159.25
33,4,1930,1,8,3862.115508,208
41,2,1930,1,4,2887.947315,130.25
40,2,1970,2,4,2095.919462,74
89,2,1919,1,4,2989.919531,175.5
44,4,1950,1,7,2866.353304,138
27,3,1975,1,5,3318.356613,266
17,4,1970,1,6,3542.654173,102.6666667
30,3,1970,1,5,2154.169913,209.5
52,3,1960,1,5,2788.323759,139
46,2,1950,1,6,2750.821017,154
44,5,1919,1,9,3512.059852,413
40,2,1960,1,4,3128.455176,377.8333333
67,3,1970,1,5,3025.101499,330.9166667
-9,3,1975,1,5,1987.529017,35
-9,0,1985,407,1,803.2148836,0
93,1,1985,200,3,956.6645642,0
-9,2,1975,199,4,1715.073284,0
59,3,1975,1,6,2321.559158,264.5
24,3,1995,1,5,3992.424579,96
